id,time,friends,followers
7378465,44757,13,11
26536820,74523,10,8
4866519,45363,12,13
16369344,42639,11,11
78541096,42481,12,11
58385638,55696,7,7
128281650,37935,10,10
677322244,38211,10,10
677157448,63455,7,6
223873190,51828,10,10
39018444,36020,14,14
58357605,55685,10,10
57610058,34140,9,8
58164077,45476,11,6
45161993,93704,12,12
363236467,61029,10,6
54348550,64856,9,8
128663885,0,12,16
65762666,35455,11,11
31645752,37159,11,8
205884971,42007,9,9
73095727,34782,12,11
132059137,53727,8,10
69609581,38011,8,7
252998810,49901,9,10
56496912,44689,12,9
58385367,52091,10,9
37983254,38390,10,11
58041749,45230,9,8
14308644,39011,11,11
729902182,35846,6,3
32906444,62650,13,13
58054219,48763,11,12
77578794,38406,11,10
54407379,39936,11,12
58375362,80559,11,8
58018048,37933,11,11
84757790,49964,11,10
52571733,38845,7,9
40004340,42454,7,7
205885410,36313,11,11
54365650,44530,13,12
58010305,37213,10,9
69898310,54093,12,10
49226158,33526,9,10
64772533,90852,12,11
12984887,35982,12,12
82738291,36548,11,11
54392462,51158,11,9
58023867,55377,9,9
24312232,35215,11,12
17856491,54853,13,13
3506855,33680,13,11
130883304,38077,10,9
24091452,39164,11,8
96870502,144155,11,8
35047108,41697,12,10
72061262,35751,10,8
58172319,35900,8,5
69085173,82472,9,9
114411074,59750,9,7
58374930,44067,11,11
17296523,48644,12,10
58446542,50974,11,11
58355603,66430,11,9
58295468,33961,9,9
58251708,55281,12,12
58486831,44270,11,10
58036667,59732,9,8
58287962,54356,12,11
187101635,151500,9,6
128947202,59475,9,10
58018663,54764,8,10
56590763,34428,10,9
52576599,67230,9,7
58005796,43796,10,11
15323224,50645,12,12
58407288,42854,7,7
58066354,46375,10,8
26514658,37156,12,12
58275024,38331,10,6
58392710,36430,8,9
58138155,79329,11,8
58297647,39304,9,6
519793850,43229,7,4
27024486,45424,13,13
17991005,50180,11,11
541465678,43991,10,9
58259485,116872,9,10
58024189,37577,8,6
58273647,50785,10,10
128097889,63765,7,8
57608062,74490,10,9
