id,time,friends,followers
54438781,24738,12,11
155862065,39728,11,11
45487487,41343,12,10
38040744,81250,12,11
152932384,5584,9,10
528832674,33294,8,7
127764526,492356,15,15
7471989,30867,13,13
23300100,171617,12,13
128389230,3106,7,9
112858867,377,9,8
800365840,1197,6,6
362982185,2147,10,10
12415559,814,13,12
638162161,25697,9,8
152520064,49947,9,6
723733225,1800,8,9
57608056,35737,12,12
37963158,524,10,10
833499505,162008,8,10
136258602,7895,9,8
112339978,18200,10,9
155288420,11420,7,10
421537987,68055,9,7
49778894,1150,7,6
23313358,32545,12,11
57403723,457,12,11
29715716,17062,11,11
58381287,31270,11,11
421488900,1716,7,4
52448839,9595,9,9
163896293,19361,8,5
182454561,39594,5,12
21402323,14772,11,11
72843371,32242,14,13
120179294,79570,11,11
57334945,16927,10,9
255005230,25604,9,9
58000716,29826,13,9
152481818,29816,8,9
189168236,137,9,9
128947986,173327,10,8
155865035,230,10,10
685598747,6235,6,3
13349275,6351,12,10
833454623,21,5,5
33133772,4653,8,6
17854300,40372,10,11
30853601,13750,8,10
836610310,104774,6,0
31251016,40975,11,10
74725584,159802,9,8
164374513,26997,11,11
323729850,16834,7,5
185140610,31560,8,9
421505281,689,10,10
25973974,64520,12,12
834288356,40884,1,4
152928440,433,11,11
152501816,25271,5,6
132711494,8882,3,8
58484202,41190,9,10
52230615,167476,12,11
665818510,71918,9,9
601865168,24873,7,6
133817209,2115,11,9
421505842,10128,7,7
421464893,12275,11,8
36408796,3933,13,10
238984433,6590,8,13
136798932,861,10,8
601651334,16623,6,5
127581624,471,9,15
456672771,39937,8,8
16523641,12444,13,13
9917729,5535,10,11
834171922,46729,4,2
127572818,0,10,15
32898294,26205,13,13
45161747,31251,13,12
