id,time,friends,followers
54246542,3878,10,10
56737329,75584,13,10
268635814,12472,6,6
750544206,53219,9,9
5793732,301,11,9
299632142,65939,10,14
170037466,0,9,13
440730383,155956,10,10
74440082,187631,11,10
47361193,25223,10,9
166524260,117550,9,11
440773527,66853,9,9
210990322,3133,12,11
215895879,10383,12,13
102766320,13921,12,12
528708157,67092,9,10
54598399,27293,13,10
166516488,197019,11,8
57415030,41483,11,9
130564466,58682,10,13
386545710,76614,11,7
834632568,4458,2,6
783320421,18774,9,8
243229352,7074,9,6
