id,time,friends,followers
19077390,3441,12,12
299151238,321,8,5
199788068,12291,7,8
127219194,0,10,22
833390863,270,9,8
298807144,57541,12,12
165006949,6810,12,13
365287158,4279,11,11
666366667,154799,7,6
121370425,264,12,12
319837207,1149,9,5
51637495,2288,10,10
745815154,390,10,9
234078910,51,6,7
28814827,5268,12,12
448206507,78,12,11
59695623,315,9,7
689360087,2453,13,13
139280791,55,9,8
836611687,5324,5,8
95788790,11,12,12
54026815,4010,10,11
799886605,9580,9,9
299495381,4150,10,10
258369407,148,12,12
51818365,1212,12,11
235868084,346,9,9
12715018,3296,12,10
340053270,236,9,6
19553707,2007,10,10
449035878,65,9,8
20111255,282,12,10
383182456,85,9,7
448006410,492,8,4
146878587,265,11,9
36198059,87,12,13
834277943,492,7,7
236558968,484,9,6
115511675,1326,2,8
134157736,1006,11,12
166747939,819,12,13
159807210,80,10,10
35490718,924,9,9
129826942,921,13,14
135446496,1946,10,11
731679319,176177,9,9
166510850,90,9,5
578732253,2197,7,7
674727201,99,8,6
289175600,74,13,13
453319102,968,9,6
