id,time,friends,followers
130559925,1054846,11,11
17707485,639944,15,15
101700038,1005275,11,10
152899448,1216215,10,10
152845182,641183,7,9
86044555,1336589,12,12
44841247,979174,13,13
152479912,651107,14,14
152832800,832060,10,7
7313735,520742,13,12
58321544,3558196,10,8
24672031,656202,11,8
52575091,2683629,13,13
152543213,674813,13,13
79830629,879157,11,9
152541507,634142,9,8
834054755,8032366,8,6
152939556,640314,10,10
634025004,647551,9,7
152546207,674152,11,10
42083761,449635,7,10
81447492,607808,13,13
95518526,8031971,12,13
152920694,518671,8,10
152932166,653810,14,14
152955849,1339284,14,13
501373319,1211824,11,11
152481082,368631,10,8
152477329,0,14,16
210261144,604569,13,12
601610906,972409,10,10
152955722,1084159,13,12
833348507,8037181,11,10
57647325,603916,13,13
57971669,640237,12,12
261585974,8032409,8,8
152700738,637213,11,10
152816678,635915,13,14
152503377,633094,10,8
58163137,637143,13,12
49321826,2681512,11,10
152601124,974396,13,13
269184519,8034845,10,10
582192131,604950,9,9
58052678,8033873,15,15
96755359,636454,13,11
152486141,653789,10,9
696451505,646377,9,10
57652153,973251,15,15
152850761,637193,9,9
57613412,1296317,10,8
152595778,8033813,9,7
663070986,8033146,9,8
152920585,1512664,13,12
152733037,876845,9,8
21470518,376071,15,15
152713999,1211360,13,12
57483938,646312,13,12
152927886,377676,11,11
49354337,520610,13,13
548145031,3384668,11,11
152913246,3378778,12,11
120289673,369827,12,12
152446235,636302,11,10
152956833,640613,12,13
152504512,8032431,10,7
633982907,1312963,10,8
152906827,604663,11,11
28643322,474924,13,12
152482688,451538,7,7
152785088,685795,10,8
58156657,1151404,9,9
603167965,510706,11,10
58488246,443657,13,12
50871098,632218,12,10
797883186,8032638,10,10
152579952,1374746,9,8
152629518,369025,10,8
152930870,608671,8,7
812504496,8035174,6,7
758047932,625176,8,9
152677552,638893,12,10
833357574,8052036,8,7
44960075,1219509,7,7
630930877,712450,10,11
14218142,604396,15,15
152684450,670893,11,10
52529348,777476,9,8
580893613,635955,13,12
57643476,1216864,13,12
152896343,638494,11,10
534420385,645935,6,10
152927301,859795,8,11
152735601,8046574,11,11
