id,time,friends,followers
142891685,113332,13,13
43931976,58168,10,7
137559005,53165,10,10
44348419,68030,13,12
59744284,181432,13,12
14608619,0,13,18
49048701,60090,12,12
199970841,111528,9,6
45029774,47479,10,9
24316891,55654,13,13
48710974,99339,12,11
231253180,53229,9,10
48629326,52371,13,12
127215535,62851,14,16
44164512,63900,8,6
35253079,71695,12,12
48105507,53326,11,9
60384125,53619,15,15
39248961,52551,12,10
115751227,112550,15,15
14142653,65536,14,14
37557157,118314,13,12
82529698,63181,13,12
44383023,50298,12,11
56474740,129502,10,9
55059595,71180,12,9
52389600,63426,13,12
163830733,68669,14,14
132206132,59317,9,9
15913353,83828,16,16
302883614,55227,8,8
49064411,62160,12,10
9437796,61518,13,11
43898880,107346,8,5
48743597,50135,12,9
48513525,54018,11,10
54401600,49888,12,12
8704110,112695,13,13
18650787,70218,13,13
44640196,56208,10,9
26069525,63263,13,13
48712452,144416,11,12
44782332,59070,12,12
65398781,52585,13,12
44466611,86499,11,9
130329019,66658,12,12
44282227,54559,11,10
5204643,51058,12,12
45034894,63337,12,12
17709268,51037,12,12
130087293,69383,12,11
50840787,55889,13,12
45010064,62207,12,10
48570197,53498,10,10
50861869,62438,12,11
78363636,119311,11,10
34248972,62386,13,11
57452317,55976,12,11
44790715,62533,11,11
61274110,3420622,13,8
31354874,88746,11,9
84862897,65503,9,8
231523116,67581,8,9
67833539,74795,11,11
231460704,50564,9,10
216075264,809027,7,9
56543987,51335,10,9
44908351,187095,12,11
18877050,182286,13,13
56404871,94415,8,6
28651675,53936,13,13
328289428,69278,10,9
569840452,119256,7,3
44985820,47396,10,9
44218288,55220,11,11
49046448,57485,10,9
47571925,116295,10,10
12686849,48661,13,13
231208763,51524,8,8
47948766,55257,12,11
49067696,60498,16,16
79006984,70151,13,11
54096309,57991,11,11
44916121,60466,12,12
44649325,60466,12,12
47859798,48456,12,10
130088028,104645,11,9
34245908,67518,11,10
72593650,49752,10,9
656834791,63289,9,7
44684236,54328,13,13
59977385,60870,15,15
695993170,56513,9,10
65318354,109404,14,14
302767465,59409,9,10
44732827,195549,13,11
