id,time,friends,followers
103469863,2132130,11,9
499613063,2254109,8,6
103739621,3623391,8,10
161989611,4373406,9,7
833750612,8422006,9,4
152174208,1788161,9,9
527944203,6391314,9,9
294451767,3315137,9,12
302888349,2410131,10,8
445147454,1900346,7,6
395529336,3290986,10,9
680357270,3541559,8,8
732426020,2017106,5,5
836610792,5109031,8,9
149543830,2379105,13,13
19185776,3868168,13,13
710196395,3417146,6,8
214837597,2913785,8,6
529647168,1799093,10,10
165393154,4626665,10,10
836610763,2851206,8,4
298802643,2591728,10,12
37910572,6390812,12,13
50793133,2387934,10,6
208946754,2377286,8,9
763727334,2341053,9,10
299434708,2233741,9,7
607659380,2004463,9,9
165721343,4315714,6,7
836611025,4477677,5,5
531847221,4958803,9,6
136372860,2107092,7,9
5344118,1795956,7,7
109972136,2855545,10,11
62116920,2855060,11,11
505856389,2578253,9,8
144529867,2116216,12,14
137081675,2186696,9,6
77306571,5160146,8,9
219144755,2433685,8,8
128598176,2122232,12,12
291710952,3439919,10,10
802153110,3550170,9,9
162854782,8812172,7,2
836611193,2264297,4,5
670279676,1786110,9,7
67011586,3664481,9,9
658179520,1942271,6,1
48742701,1913779,11,9
50682759,5488067,10,10
836610508,1782874,5,5
322716948,1872156,8,9
131962988,2218637,7,8
749557904,1785630,7,5
45016139,10225311,10,9
774446078,2771566,11,11
690771098,2333349,7,7
122407730,2039197,11,11
165110359,2009195,9,9
163005161,3879978,10,8
571077403,1963080,6,9
836610707,1986405,7,7
761818420,2595613,9,9
52397085,2414957,12,12
143275697,2251644,10,10
831295717,1897342,8,7
129137594,2691874,10,10
350931983,4386307,6,6
691700657,2527799,8,8
800418454,2171736,8,5
137455168,3541932,9,10
393683879,3839521,9,9
506406694,2855648,10,10
161530780,3243302,10,6
2216029,0,12,12
332174140,3805139,8,7
101098312,6243017,11,8
