id,time,friends,followers
127826564,21703,10,15
128458826,50639,10,11
166673784,83951,7,3
98102104,2452,9,8
6186921,13799,11,9
241330107,109692,10,6
185793962,25809,9,9
33610703,83882,13,14
6367085,1322,10,7
58395632,144047,9,6
359089916,4308,9,6
179472903,5286,10,9
25523474,36323,10,9
132447886,28459,11,9
139471431,3949,7,8
89228213,159747,7,6
833545940,2434,8,7
30133265,47988,8,10
4557655,46906,10,11
357715547,221,8,6
92479168,49145,11,11
49269054,7448,7,6
9594098,19825,11,12
260228278,3673,9,6
147952204,1746,9,4
833357005,83003,8,7
148878605,0,8,14
83554784,6285,13,13
163881344,5526,8,6
125259016,22770,10,10
579648013,35025,9,7
750896982,17893,5,2
123235518,48864,9,10
39332787,17866,10,8
105025524,20174,8,10
320987430,884,9,10
27451139,15078,10,8
172843821,48207,11,7
2490530,22589,10,8
5402014,1658,9,9
69945012,5028,9,8
57383721,1644,9,7
676229554,5725,9,9
357650544,21304,7,3
514801977,5858,7,3
102153275,4594,8,8
536097940,26707,7,4
179503313,81375,7,4
31370445,47453,10,7
432248220,5341,8,7
4577665,69069,13,12
746985642,13987,8,6
50876220,2556,12,11
637011258,878,9,9
45361042,357,9,8
49010756,41009,8,6
836246509,13873,7,5
77647724,7369,8,4
56252528,3140,11,10
261592384,5381,9,6
519771382,12091,7,5
83964195,7442,11,13
51632463,13059,11,10
82904311,26531,11,11
55051665,327859,14,14
83357784,1407,12,9
641014584,14778,7,7
744036228,9261,7,6
69944912,527,9,9
40036660,6262,14,14
149071969,20436,10,7
37494406,3049,7,8
62262778,39793,13,9
79043877,7460,13,12
113058419,26177,9,9
9932010,6602,13,10
71565358,7221,12,13
833299355,39269,8,8
173092703,14437,9,6
58062080,17438,8,8
506701012,20482,9,7
58175846,38636,11,9
89978842,1069,10,9
445875476,50249,9,7
137561823,16,9,9
172441318,29365,11,11
4282081,2308,12,10
