id,time,friends,followers
91889642,15549,13,12
5997748,21368,11,10
62293832,21082,11,12
36563018,8933,12,9
20900344,5863,12,12
149016611,10987,8,5
190071296,23,11,9
89048016,34174,10,8
131680349,12623,11,12
499209893,13341,13,12
149125823,21446,12,11
300772174,21100,9,10
67011432,15380,11,10
64902087,5738,12,11
5834325,6831,10,11
30570268,7000,12,12
836614685,52026,5,8
635373833,2028,9,9
25934155,589,10,9
39765571,17447,6,6
54902269,1491,11,11
59689357,30228,10,8
34506686,0,13,16
57653576,3136,9,8
27560722,6636,13,14
164374323,19588,9,9
60279936,182,12,9
1772365,13260,12,11
31055150,8759,12,10
127254672,21832,10,16
31320466,8770,12,12
695756874,13489,9,9
128504655,14136,12,11
73352257,1548,8,10
113410081,4507,9,10
99648374,21244,13,9
521094668,151,10,8
127974431,62,11,12
58164846,892,10,10
52226649,9155,13,11
82654370,2757,11,10
54403383,42659,7,8
30223577,12033,13,13
356205558,24097,8,9
208507701,5567,10,9
14245931,3718,9,10
9467182,17967,12,12
106476315,23127,11,11
24301220,13236,12,10
61549608,27841,10,9
836612375,379,6,6
37041871,3904,15,15
39501492,13451,12,11
25356301,11861,11,10
40337794,30372,11,9
17480060,17270,14,14
131715933,2661,7,9
