id,time,friends,followers
52970544,82307,11,10
110514094,38577,10,11
607640560,33256,6,4
210253026,55249,14,14
172233332,179137,11,8
350719477,47065,9,8
77117514,54879,12,11
135831896,54070,11,9
108199397,144370,14,14
49050417,67313,10,9
33278481,69233,11,11
27284662,52822,10,11
155923969,55957,8,9
350520289,56626,8,6
83346096,44418,11,10
836612684,49612,4,2
235514933,149701,7,8
44536454,93915,11,11
44074034,82875,10,10
208995933,56765,13,12
161726418,58932,9,8
305409659,52584,10,9
148220323,94743,10,6
326920048,146355,8,5
836612214,69395,7,7
8700984,421230,13,12
500984318,135591,8,7
45060352,32393,8,6
577022038,59248,7,6
164965910,55792,10,10
61755962,167745,12,8
836614794,33282,8,9
836612608,51117,4,10
579737979,80446,8,9
542017301,41087,9,8
128946738,318227,13,14
48641957,50918,10,7
53931053,158779,10,10
181246916,65051,9,9
177768415,44328,10,9
155325844,44180,10,9
737403570,57897,9,10
125908779,62351,12,11
541098304,98109,7,3
59793181,48125,12,12
139665945,67317,9,10
518608853,53948,8,6
746337240,100427,7,6
48017098,47094,12,12
429472705,59815,9,8
47457278,48961,12,10
767553220,41027,6,5
44605567,45527,13,13
14332494,45011,10,10
152604202,160549,11,9
142790855,77861,9,4
728428435,65855,7,3
48005848,50665,11,10
749562997,56070,7,2
603850651,51484,8,8
72576570,50761,13,13
244964681,54746,10,8
49492791,137253,12,8
199789068,95466,8,6
836614162,414109,5,5
156560148,50681,9,8
48646213,49043,13,12
464762380,40836,7,4
28817589,47075,13,13
133733993,68537,15,15
129473922,40513,10,11
137425002,46824,12,11
45021183,98978,9,3
836612320,91536,8,6
746327890,53353,9,10
127326128,0,10,19
47271291,54620,13,15
83260327,68616,11,10
112080240,31238,10,10
145528103,41241,8,7
631280721,103304,9,8
461369955,53823,8,8
836611964,44431,6,6
48737014,62695,11,10
482367343,53886,9,7
48724074,34528,15,15
703323366,58612,8,7
151682634,36791,11,10
