id,time,friends,followers
828447541,143011,12,9
152933446,3575,11,11
835925043,457653,7,5
152928982,77364,12,12
6447408,30483,12,9
4409380,8888,14,14
57451708,20394,13,11
57768910,2617,13,12
152941407,2660,9,9
210187710,56516,11,12
152931958,31153,8,10
27688193,3945,13,10
113654056,3659,13,13
65612597,9394,12,12
56400105,18730,10,8
806296278,25836,6,6
152572290,31064,8,10
60484220,31095,11,11
57646832,15869,14,14
283649524,31295,10,8
47203662,22575,11,8
36895440,1501,14,14
57644043,21571,14,14
14037490,0,7,19
152932930,32491,10,12
21428347,127496,13,13
39912226,966095,13,12
462617475,17817,8,7
132531582,32513,12,12
98602339,1957,13,12
109302214,31801,13,12
534959065,2011,9,4
120381931,36158,12,9
30580176,17973,16,16
167807907,15539,9,7
58168774,40263,10,10
1763557,8713,13,12
152670010,38583,9,9
207355799,32070,10,9
120266825,3338,11,10
57847030,16609,14,14
152898985,514884,10,9
601901841,31476,10,8
32721800,32974,13,12
152808302,47127,10,9
582572714,20017,8,6
806234799,65728,6,9
58393159,6645,9,6
49038153,22389,11,8
44757753,2021,13,12
21961626,4313,10,11
152892119,1617,10,8
58019367,38953,11,10
29371397,11470,12,11
134310865,13232,7,10
148158207,9821,13,13
152808689,46034,11,10
252118382,2302,12,11
152596684,4752,10,10
85052404,1651,13,13
359757005,30875,10,6
148935977,31237,10,10
148029414,7457,10,10
58147453,2633,12,12
6867745,38342,15,15
581943203,31075,9,8
152940865,31044,13,13
152913340,56752,11,11
152629177,32353,9,7
152796632,1821,11,11
58019248,34871,10,12
215709130,50752,8,0
25894391,31011,11,11
58386500,3809,9,8
5890315,2377846,10,10
475941228,83652,8,1
210208128,31821,13,13
152436626,1638,8,9
152596842,2625,11,9
175162589,16682,13,13
142476069,43096,13,12
57447939,32061,13,14
152630300,32664,11,12
57611186,3279,13,11
155815039,17039,10,7
18899563,31264,12,12
656460861,35380,9,9
152633418,4268,9,9
33679194,32004,13,14
124007447,7641,13,14
578756349,6583,9,8
152620915,31942,11,11
152850891,38718,12,10
52389355,6262,12,11
