id,time,friends,followers
619523722,315857,8,8
51852599,362575,12,8
89456265,327101,11,10
44160081,211288,13,13
20900344,237027,12,12
73588028,207103,11,10
41133680,3190099,10,9
114487003,415576,12,12
836612705,267676,5,3
637353042,227520,9,9
65320315,427005,13,13
138621364,759780,12,11
192282238,1187973,11,9
69189680,761072,14,14
256859577,542767,8,4
73587964,282870,11,12
16166995,601847,14,14
10886939,274284,12,11
49521358,294167,13,12
836614448,11419620,10,6
24662379,487741,12,10
44504957,641970,11,10
31697036,189142,14,14
833538069,391041,7,6
80677421,659312,10,16
65307240,231848,13,13
138577246,282713,9,14
199922863,386353,10,8
319311378,364124,9,9
57438972,236822,11,11
32607950,217115,9,10
683344216,674019,7,6
130094102,665600,10,11
24427787,641316,13,14
57367285,217669,9,4
89855399,237579,12,11
20215243,0,10,19
94666263,195281,10,11
82528398,761295,14,14
69342015,660186,13,11
20549168,217840,13,13
44322761,667961,12,12
619619525,257479,7,6
44367898,211458,10,5
73780904,236971,13,12
79272878,661395,14,15
57385765,236936,13,12
438227837,237593,9,8
65061676,661240,13,11
127877855,225095,0,11
49314024,1800219,12,13
20277940,242731,13,13
836613045,312546,5,6
33165474,216783,13,11
54583936,759666,15,15
49054047,341392,11,9
130838243,247116,12,9
132307962,392954,13,13
44790715,190177,11,11
735527,340082,8,9
460774515,310531,8,7
643408547,236176,6,3
208385802,295225,12,10
78214158,206785,13,11
836614535,657596,6,5
48979966,294652,11,11
75237110,331089,11,11
80869730,266339,8,2
317624691,651640,9,8
537395881,213361,9,6
224229475,212009,14,14
527884495,424701,10,6
154885790,438853,6,9
56256288,330068,8,7
689599326,269705,5,3
601650110,240093,8,4
84895941,195216,9,8
48713372,700436,13,12
118811630,337332,13,12
199951297,6180179,9,6
107295421,237083,12,9
46653046,761110,13,11
85054543,233356,15,15
50839159,759771,14,14
50891796,441791,12,12
154938136,368936,7,6
74606550,221510,9,5
55238576,315590,13,11
208521399,330604,14,14
44943714,254831,14,14
61720972,661429,13,13
