id,time,friends,followers
152934942,151350,11,11
205885187,460,12,12
56902659,8481,13,13
7968377,14701,12,12
155479348,1436,13,12
152566395,19696,10,9
69077290,13207,13,12
175152018,12727,10,10
205884893,4306,10,10
57650006,65355,12,11
299266368,623,12,11
16975966,51533,12,9
205891062,33815,7,12
149716481,2513,12,11
58322195,52170,12,12
28798513,2125,13,13
57644700,6566,13,13
128948236,10641,10,10
541460331,11326,9,9
299817321,654,10,10
52066208,0,13,13
57771003,31576,14,14
92196675,1105,12,12
21688854,32133,11,11
