id,time,friends,followers
91159856,153547,11,11
210212700,530800,12,12
67420817,171101,15,15
152679417,265795,9,11
152892674,226846,9,8
65448086,186249,13,13
60078290,409224,12,11
5902544,163241,14,14
166899197,294932,10,9
728655608,174630,6,5
61811423,149872,10,10
39091909,183876,13,13
11443897,150538,10,7
50583474,407011,12,11
483759923,176449,11,11
152929020,170100,14,13
152545901,148214,9,8
561328065,253222,10,10
259624431,177359,10,9
490446967,451698,12,12
15659139,0,14,20
298850042,7754177,10,9
152722792,263291,9,7
58054987,200745,16,15
39706182,193288,13,13
580907454,182783,6,3
152891527,144472,9,8
152676977,726339,13,13
286846464,178448,10,10
152930930,359103,12,11
152858158,529032,14,14
152848711,382899,12,12
86188331,170288,10,8
559057268,211662,8,7
421547574,4111350,8,9
219745705,4110486,11,10
210223453,927197,14,14
582265683,182713,11,11
152856425,171538,13,13
53143884,176690,9,11
548832336,139948,7,5
44759271,167713,13,13
210187985,176517,11,10
288694293,141180,8,8
50852830,171143,10,12
98567842,212129,12,11
167829581,1368471,12,10
581807573,143082,7,5
581033572,429986,9,8
228953361,267513,10,9
566730961,254840,8,5
298836055,147137,8,5
551730748,145742,7,7
152604071,531872,9,8
132817843,300056,8,11
210242852,171558,10,9
145456409,175800,13,13
56936410,168663,11,11
747150284,3293899,12,11
154855070,197271,9,9
689460709,436799,8,7
581420503,182160,9,8
421461916,147516,9,8
582033805,196410,9,10
152928109,136638,8,6
549941609,236858,9,6
536218330,740826,10,9
505563514,218107,9,9
581628904,212264,7,5
102271693,2235188,10,11
58362542,196803,9,8
184584396,1096968,10,5
582730804,140557,10,10
145457124,171907,16,16
665819378,191586,8,7
58320193,161495,11,9
58302578,151398,9,9
582490876,139351,7,6
231329086,171211,11,10
24111735,200141,16,15
155859309,200175,13,13
470281381,206513,8,8
57651625,220917,14,14
39321724,175442,13,12
101697640,154629,10,10
152735151,150259,10,9
581191044,460039,9,7
138276195,266414,12,11
21575599,529150,12,12
581524892,196233,10,10
55048290,382265,12,10
