id,time,friends,followers
57479092,57824,11,11
205885564,1928,11,11
58146663,55764,11,12
800162192,3595,9,9
77600941,1197,9,9
834122399,2346,7,7
580869910,2290,11,9
57599467,10529,8,9
833691957,78950,7,7
57641776,28617,9,9
510507089,26268,11,9
477267741,13072,8,7
57608697,64,9,6
58010657,6479,13,13
144694092,3087,13,12
167818784,19240,7,6
57608010,8562,11,10
525199423,1228,7,6
68998779,130,11,12
421502100,8159,10,6
14969660,35999,13,13
152541225,486,13,12
45163544,891,12,11
57771208,1513,9,10
212625206,892,7,8
580938587,17262,12,12
671895817,13436,8,9
57606430,17489,7,6
127527313,0,8,16
93325580,56958,7,8
58415071,21058,10,9
59190086,1089,12,11
35832510,551,7,10
