id,time,friends,followers
369526022,405,7,7
33353208,416,12,12
51819203,42,10,10
233611192,323,7,8
183918605,119,10,11
127167266,0,9,24
130022325,168,9,11
618260,29,12,10
16392907,10740,11,8
127860876,17796,9,9
22727577,195,11,12
682915529,14554,8,6
39956486,7740,10,11
44860530,4347,10,9
261858781,2104,10,4
102780788,22502,10,10
448535391,109,10,8
696950801,287,7,8
578767971,13506,7,7
698997312,4859,6,5
30820406,233,11,12
130059891,1531,10,12
69353162,28457,13,13
55567939,636,12,10
299371681,330,8,5
45012774,1665,9,7
301158589,50,10,8
20048619,33,13,12
22738306,33,12,12
263187753,1655,10,11
836612151,7521,6,6
